timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp
1652668359.176,57.617,-278.320,-42.480,47.363,151.367,26520.092
1652668359.180,-52.734,-670.898,-63.965,-22.461,216.797,26520.096
1652668359.184,-95.215,-163.086,-82.520,-57.129,-33.203,26520.100
1652668359.188,-11.230,89.355,-70.312,0.000,-42.969,26520.104
1652668359.192,55.176,-483.398,-64.941,45.410,263.184,26520.107
1652668359.195,-12.695,-665.527,-54.688,-8.301,265.137,26520.111
1652668359.199,-96.191,75.195,-46.387,-61.523,-82.031,26520.115
1652668359.203,-56.152,260.742,-50.293,-27.344,-161.133,26520.119
1652668359.207,41.504,32.227,-41.992,27.344,-70.312,26520.123
1652668359.211,13.184,133.301,-41.504,-3.418,-41.504,26520.127
1652668359.211,-80.078,320.312,-46.875,-57.617,-83.496,26520.130
1652668359.215,-76.172,149.902,-73.730,-41.504,-115.723,26520.134
1652668359.219,41.504,-35.645,-91.309,32.227,-73.730,26520.138
1652668359.223,41.016,129.395,-80.078,7.812,-64.941,26520.142
1652668359.227,-87.891,75.684,-66.406,-83.496,-43.945,26520.146
1652668359.231,-114.258,-191.895,-56.152,-86.914,-55.176,26520.150
1652668359.235,-12.207,-797.363,-53.223,-6.348,274.902,26520.154
1652668359.238,44.922,-633.789,-44.434,15.137,341.797,26520.158
1652668359.242,-54.199,212.891,-51.758,-65.918,-103.027,26520.162
1652668359.246,-100.098,-53.711,-61.523,-75.195,-131.348,26520.166
1652668359.250,-14.160,-174.316,-61.523,-10.742,-16.113,26520.169
1652668359.254,67.871,223.145,-67.383,31.250,-40.527,26520.173
1652668359.256,-0.977,76.660,-94.238,-17.090,-110.840,26520.176
1652668359.260,-89.844,-509.766,-95.703,-59.570,-38.574,26520.180
1652668359.264,-54.199,-615.723,-65.430,-43.457,17.090,26520.184
1652668359.268,42.480,101.562,-45.410,-0.977,-79.102,26520.187
1652668359.272,25.879,330.566,-36.621,-10.742,-124.023,26520.191
1652668359.276,-75.684,-284.180,-41.504,-60.547,19.043,26520.195
1652668359.280,-74.707,-582.520,-57.129,-49.805,131.348,26520.199
1652668359.283,17.578,-212.891,-72.266,0.977,82.031,26520.203
1652668359.287,55.176,50.781,-55.664,17.090,4.395,26520.207
1652668359.291,-34.180,-468.262,-49.316,-32.227,35.156,26520.211
1652668359.295,-87.402,-693.848,-72.266,-46.875,88.379,26520.215
1652668359.299,-2.441,144.531,-103.516,-0.977,-96.191,26520.219
1652668359.316,57.617,261.230,-110.840,19.531,-79.102,26520.222
1652668359.320,-29.785,83.496,-75.684,-44.434,-23.438,26520.226
1652668359.324,-89.355,151.855,-53.223,-74.219,-91.309,26520.230
1652668359.328,-25.879,309.082,-55.176,-27.832,-114.746,26520.234
1652668359.332,58.594,176.270,-47.852,28.320,-37.598,26520.238
1652668359.336,17.578,-239.746,-36.133,0.000,44.922,26520.241
1652668359.340,-77.637,-290.039,-41.504,-50.781,25.391,26520.245
1652668359.343,-63.477,78.613,-64.941,-29.297,-61.035,26520.249
1652668359.347,30.762,122.559,-81.055,22.461,-24.414,26520.253
1652668359.351,0.977,-472.656,-88.379,-7.812,140.625,26520.257
1652668359.355,-97.168,-372.070,-90.332,-69.824,63.965,26520.261
1652668359.359,-79.102,114.258,-60.059,-37.598,-93.750,26520.265
1652668359.361,33.691,-106.934,-37.109,41.504,89.844,26520.267
1652668359.365,53.223,-667.480,-48.828,37.109,324.219,26520.271
1652668359.369,-58.594,-173.828,-68.359,-42.969,55.176,26520.275
1652668359.373,-87.402,272.949,-64.453,-44.922,-136.230,26520.279
1652668359.377,10.742,4.883,-36.621,30.273,-43.457,26520.283
1652668359.381,60.547,-181.152,-43.457,35.645,87.402,26520.286
1652668359.385,-39.551,-164.062,-76.660,-43.457,-9.277,26520.290
1652668359.388,-114.746,70.801,-77.148,-68.848,-194.336,26520.294
1652668359.392,-46.387,-416.992,-62.012,-14.160,-19.531,26520.298
1652668359.396,35.645,-708.984,-67.383,19.531,144.531,26520.302
1652668359.400,-10.254,160.645,-65.430,-37.598,-53.223,26520.306
1652668359.404,-89.355,165.527,-45.898,-76.172,-190.430,26520.310
1652668359.408,-46.875,-117.188,-29.297,-23.926,-198.730,26520.313
1652668359.412,53.711,-63.965,-41.016,36.133,-40.039,26520.317
1652668359.416,21.973,58.594,-74.219,-15.625,-16.602,26520.321
1652668359.420,-83.008,56.152,-77.148,-80.566,-161.133,26520.325
1652668359.424,-73.730,-322.754,-60.059,-49.316,-140.625,26520.329
1652668359.428,7.812,-364.746,-68.848,-3.418,-5.371,26520.332
1652668359.432,14.160,-152.832,-76.660,-7.324,43.457,26520.336
1652668359.435,-76.172,-174.316,-70.312,-60.547,-65.918,26520.340
1652668359.439,-122.559,-698.730,-73.242,-74.219,17.578,26520.344
1652668359.443,-40.527,-352.051,-62.988,-15.625,38.086,26520.348
1652668359.447,50.293,376.953,-42.480,29.785,-30.273,26520.352
1652668359.451,-20.508,85.449,-48.828,-27.832,-11.719,26520.356
1652668359.451,-89.844,-321.777,-64.941,-59.570,-64.941,26520.357
1652668359.455,-27.832,-136.719,-67.383,-3.418,-107.422,26520.360
1652668359.459,49.805,343.750,-76.172,20.508,-102.539,26520.364
1652668359.463,-4.883,-114.258,-76.660,-19.043,43.457,26520.368
1652668359.467,-100.586,-649.902,-68.848,-61.523,130.371,26520.372
1652668359.471,-78.125,-244.141,-63.477,-40.527,46.387,26520.376
1652668359.475,29.297,-20.020,-49.316,24.414,34.180,26520.380
1652668359.478,30.762,-402.344,-58.594,19.531,148.926,26520.384
1652668359.482,-77.637,-926.758,-72.266,-40.527,236.816,26520.388
1652668359.486,-92.773,-203.613,-59.570,-47.363,-7.812,26520.392
1652668359.490,-0.488,311.035,-56.641,6.348,-124.512,26520.396
1652668359.494,52.246,129.883,-57.129,24.414,-17.578,26520.399
1652668359.496,-23.926,219.727,-44.434,-19.043,-78.613,26520.416
1652668359.500,-92.773,301.758,-60.547,-49.805,-157.715,26520.420
1652668359.504,-39.062,134.277,-70.801,-20.508,-125.000,26520.424
1652668359.508,42.969,65.918,-74.707,20.020,-39.062,26520.428
1652668359.512,-26.855,179.688,-78.125,-32.227,-74.219,26520.432
1652668359.516,-110.352,-57.129,-53.711,-76.172,-68.359,26520.435
1652668359.520,-55.664,-244.629,-36.133,-26.367,-75.195,26520.439
1652668359.523,33.691,-758.301,-50.293,30.273,209.961,26520.443
1652668359.527,1.953,-606.934,-73.730,-14.160,259.766,26520.447
1652668359.531,-92.285,253.906,-70.801,-74.219,-160.645,26520.451
1652668359.535,-71.777,-3.906,-46.387,-33.691,-161.621,26520.455
1652668359.539,13.184,-166.504,-57.129,8.789,-58.594,26520.459
1652668359.541,10.742,24.902,-74.219,-20.020,-32.715,26520.459
1652668359.545,-74.219,-59.570,-63.965,-63.965,-134.766,26520.463
1652668359.549,-95.215,-474.121,-64.941,-47.852,-151.367,26520.467
1652668359.553,-12.207,-550.293,-74.219,11.230,0.977,26520.471
1652668359.557,34.180,94.727,-72.754,12.207,-78.125,26520.475
1652668359.561,-52.246,-30.762,-56.152,-53.223,-120.605,26520.479
1652668359.565,-107.910,-495.117,-42.969,-64.453,8.789,26520.483
1652668359.568,-37.598,-284.668,-54.199,-11.230,-34.668,26520.486
1652668359.572,38.574,251.465,-70.312,12.207,-64.453,26520.490
1652668359.576,-23.438,302.734,-83.984,-39.551,-105.469,26520.494
1652668359.580,-106.934,-470.703,-72.754,-65.430,79.590,26520.498
1652668359.584,-71.777,-783.203,-51.270,-28.809,278.320,26520.502
1652668359.586,42.969,110.352,-49.316,26.367,8.301,26520.505
1652668359.590,35.645,266.113,-49.316,9.766,-44.922,26520.509
1652668359.594,-81.543,-80.078,-56.641,-62.988,-58.594,26520.513
1652668359.598,-94.238,15.137,-50.781,-61.035,-111.328,26520.517
1652668359.602,19.531,265.137,-46.387,8.301,-73.242,26520.521
1652668359.606,48.828,53.711,-67.871,14.648,81.055,26520.525
1652668359.610,-63.965,-581.543,-81.055,-49.805,234.375,26520.529
1652668359.613,-89.355,-367.188,-65.430,-62.500,42.480,26520.533
1652668359.617,7.324,284.668,-58.105,0.000,-117.188,26520.537
1652668359.621,68.359,89.355,-56.152,41.992,-28.320,26520.541
1652668359.625,-29.785,-112.305,-46.875,-24.414,-5.371,26520.544
1652668359.629,-102.051,172.363,-47.363,-63.965,-113.281,26520.548
1652668359.646,-25.879,65.918,-41.504,-5.371,-109.375,26520.565
1652668359.650,53.711,-347.168,-45.898,38.574,142.090,26520.569
1652668359.654,-2.930,-724.121,-50.293,-9.766,223.633,26520.573
1652668359.658,-78.125,-191.406,-48.340,-53.223,-82.520,26520.577
1652668359.662,-56.152,308.594,-59.082,-36.621,-183.105,26520.581
1652668359.666,19.043,-237.793,-70.801,4.883,105.957,26520.584
1652668359.670,20.020,-475.098,-68.848,-2.441,186.523,26520.588
1652668359.673,-67.383,55.664,-53.223,-55.664,-81.543,26520.592
1652668359.677,-91.309,302.246,-51.270,-59.082,-198.242,26520.596
1652668359.681,-6.348,-257.812,-64.941,-1.953,3.418,26520.600
1652668359.685,28.320,-334.473,-65.430,-1.953,79.590,26520.604
1652668359.689,-60.059,252.930,-57.129,-65.918,-143.555,26520.608
1652668359.691,-97.168,189.941,-58.105,-65.918,-163.574,26520.596
1652668359.695,-7.324,45.898,-59.570,-1.953,-60.059,26520.600
1652668359.699,77.637,230.469,-53.711,40.527,-13.184,26520.604
1652668359.703,-5.371,330.566,-42.480,-24.902,-90.332,26520.608
1652668359.707,-111.816,80.566,-42.480,-83.008,-92.773,26520.612
1652668359.711,-70.312,-340.332,-42.969,-42.969,137.207,26520.616
1652668359.715,36.133,-287.598,-45.410,13.184,168.945,26520.620
1652668359.718,6.836,48.340,-75.195,-31.738,23.926,26520.624
1652668359.722,-76.172,-49.316,-56.152,-66.406,-22.461,26520.628
1652668359.726,-48.828,-380.859,-28.320,-18.066,-3.418,26520.632
1652668359.730,45.898,77.637,-44.434,25.879,13.184,26520.635
1652668359.734,25.391,438.477,-56.641,-15.625,-53.711,26520.639
1652668359.736,-83.496,-148.438,-66.406,-81.543,-73.242,26520.642
1652668359.740,-94.238,-881.348,-66.406,-57.129,147.949,26520.646
1652668359.744,2.930,-301.758,-62.012,-1.465,76.172,26520.650
1652668359.748,39.551,355.957,-61.523,3.906,-105.957,26520.654
1652668359.752,-60.547,7.812,-63.965,-56.641,-94.238,26520.658
1652668359.756,-93.750,-290.039,-68.848,-72.266,-113.770,26520.662
1652668359.760,-14.648,-244.629,-78.125,-10.742,-83.008,26520.666
1652668359.763,47.852,-8.789,-97.656,17.578,-9.277,26520.670
1652668359.767,-15.625,-397.461,-76.660,-27.832,121.094,26520.673
1652668359.771,-101.074,-957.520,-41.016,-58.105,177.734,26520.677
1652668359.775,-65.430,-170.898,-51.270,-32.227,-31.738,26520.681
1652668359.779,32.715,269.531,-64.453,13.672,-82.520,26520.685
1652668359.781,4.883,4.883,-55.176,-13.184,-50.781,26520.687
1652668359.785,-76.660,97.168,-45.898,-58.105,-118.652,26520.691
1652668359.789,-64.453,250.488,-37.109,-33.203,-139.648,26520.695
1652668359.793,3.418,169.922,-60.059,11.230,-78.613,26520.699
1652668359.797,0.488,-46.387,-74.219,-13.672,-11.230,26520.703
1652668359.801,-79.102,-203.125,-72.754,-69.336,-57.129,26520.706
1652668359.805,-90.820,-279.297,-79.590,-53.223,-71.777,26520.710
1652668359.808,-12.207,-247.559,-72.754,3.418,-46.875,26520.714
1652668359.812,28.320,-638.672,-67.383,13.184,172.363,26520.718
1652668359.816,-63.477,-379.883,-75.195,-58.594,128.906,26520.722
1652668359.820,-110.352,87.402,-75.684,-71.289,-140.625,26520.726
1652668359.824,-34.668,-321.777,-57.129,-11.719,-61.035,26520.730
1652668359.826,44.922,-514.160,-47.852,31.738,82.031,26520.732
1652668359.830,-17.090,-122.559,-56.641,-24.414,-10.742,26520.736
1652668359.834,-98.145,245.117,-52.246,-67.871,-165.527,26520.740
1652668359.838,-57.617,-250.488,-54.199,-19.043,-43.457,26520.744
1652668359.842,30.762,-511.719,-72.754,25.391,99.609,26520.748
1652668359.846,7.324,-131.348,-85.449,-12.695,39.062,26520.751
1652668359.850,-92.773,-98.633,-75.195,-67.871,-26.855,26520.755
1652668359.853,-82.520,-532.227,-47.852,-37.109,54.199,26520.759
1652668359.857,20.020,-684.082,-40.527,24.414,182.617,26520.763
1652668359.861,39.551,194.336,-48.340,15.625,9.277,26520.767
1652668359.865,-49.805,293.457,-52.734,-33.691,-128.418,26520.771
1652668359.869,-90.332,-54.688,-57.129,-47.363,-164.062,26520.775
1652668359.886,-14.160,113.770,-56.641,-3.906,-97.656,26520.792
1652668359.890,46.875,198.730,-76.172,15.137,14.160,26520.795
1652668359.894,-45.898,-74.707,-82.520,-48.340,1.465,26520.799
1652668359.898,-116.699,-267.090,-74.219,-80.078,-11.719,26520.803
1652668359.902,-36.621,-26.367,-62.012,-25.879,-0.977,26520.807
1652668359.906,61.035,35.156,-42.969,34.180,31.738,26520.811
1652668359.910,-8.789,-214.844,-63.965,-23.926,9.766,26520.815
1652668359.913,-98.145,-693.848,-74.219,-71.777,117.188,26520.819
1652668359.917,-53.223,-412.598,-54.199,-28.320,110.352,26520.823
1652668359.921,39.551,385.254,-37.109,21.973,-71.777,26520.827
1652668359.925,23.438,113.770,-41.016,3.906,-18.555,26520.831
1652668359.929,-88.867,-171.387,-75.684,-67.871,-53.223,26520.835
1652668359.917,-103.027,-110.352,-87.402,-64.941,-68.848,26520.822
1652668359.921,0.977,100.586,-60.547,2.441,-43.457,26520.826
1652668359.925,30.762,-73.242,-55.176,0.000,48.828,26520.829
1652668359.929,-55.176,-461.426,-47.363,-46.387,79.102,26520.833
1652668359.933,-79.590,-75.684,-42.969,-43.945,-80.566,26520.837
1652668359.937,-11.230,59.082,-56.641,1.953,-9.277,26520.841
1652668359.941,43.457,-453.125,-66.406,29.297,231.445,26520.845
1652668359.944,-18.066,-642.090,-73.242,-17.090,250.488,26520.849
1652668359.948,-82.520,61.523,-63.477,-53.711,-66.406,26520.853
1652668359.952,-47.363,333.008,-55.664,-27.344,-185.059,26520.857
1652668359.956,35.645,-299.316,-54.688,27.344,80.078,26520.861
1652668359.960,-3.906,-643.555,-58.594,-7.324,149.414,26520.865
1652668359.961,-105.957,168.457,-64.453,-76.172,-148.926,26520.881
1652668359.965,-75.684,227.051,-48.340,-42.969,-149.414,26520.885
1652668359.969,35.156,31.250,-46.875,24.414,-15.625,26520.889
1652668359.973,47.852,249.512,-44.922,22.461,-57.617,26520.893
1652668359.977,-58.105,242.188,-65.430,-40.039,-174.316,26520.897
1652668359.981,-90.820,-30.273,-91.797,-45.410,-114.258,26520.901
1652668359.985,7.324,-617.188,-57.617,25.879,196.777,26520.904
1652668359.988,44.922,-540.039,-55.664,17.090,229.980,26520.908
1652668359.992,-57.617,165.527,-70.801,-71.289,-75.195,26520.912
1652668359.996,-108.398,9.277,-62.012,-76.172,-135.254,26520.916
1652668360.000,-29.297,-243.164,-55.176,-14.160,-5.371,26520.920
1652668360.004,39.062,239.258,-55.176,7.812,46.875,26520.924
1652668360.006,-24.414,278.809,-41.504,-37.109,1.465,26520.926
1652668360.010,-84.473,-283.203,-33.203,-51.270,41.504,26520.930
1652668360.014,-40.039,-469.238,-64.941,-15.137,63.477,26520.934
1652668360.018,49.805,224.609,-84.961,25.391,-38.086,26520.938
1652668360.022,14.648,389.160,-76.660,-10.742,-82.520,26520.942
1652668360.026,-85.449,-162.598,-82.520,-63.477,-25.391,26520.946
1652668360.030,-73.242,-370.117,-85.938,-46.387,-17.578,26520.949
1652668360.033,20.020,67.871,-77.637,9.277,-46.387,26520.953
1652668360.037,28.809,444.824,-78.125,-0.488,-86.426,26520.957
1652668360.041,-69.336,-290.039,-56.152,-57.129,-0.488,26520.961
1652668360.045,-87.891,-768.066,-36.133,-43.457,103.027,26520.965
1652668360.049,8.301,-0.488,-49.316,7.324,-26.855,26520.969
1652668360.066,65.430,290.039,-51.270,25.391,-79.590,26520.972
1652668360.070,-27.344,-110.352,-51.270,-24.902,-24.414,26520.975
1652668360.074,-105.469,-125.977,-85.938,-65.918,-79.590,26520.979
1652668360.078,-39.551,230.957,-97.656,-20.996,-134.277,26520.983
1652668360.082,49.805,225.586,-83.008,28.320,-25.879,26520.987
1652668360.086,-18.555,-192.871,-85.449,-32.227,112.305,26520.991
1652668360.090,-113.770,-349.609,-82.520,-77.637,63.477,26520.995
1652668360.093,-57.129,1.465,-65.918,-23.438,-124.023,26520.999
1652668360.097,48.340,40.039,-65.430,35.156,-67.383,26521.003
1652668360.101,14.160,-554.199,-56.152,5.371,96.680,26521.007
1652668360.105,-59.570,-298.828,-31.250,-31.250,-13.672,26521.011
1652668360.109,-62.500,217.773,-58.594,-39.062,-200.684,26521.015
1652668360.112,-7.812,-224.121,-88.379,-17.578,15.137,26521.018
1652668360.116,8.789,-612.793,-74.219,-16.113,214.844,26521.022
1652668360.120,-79.590,-220.703,-76.660,-80.078,-11.719,26521.026
1652668360.124,-93.262,162.109,-74.707,-78.125,-190.918,26521.030
1652668360.128,-6.348,-270.508,-57.617,-8.301,3.906,26521.034
1652668360.132,42.969,-720.215,-54.688,15.625,169.922,26521.038
1652668360.136,-35.156,-390.137,-73.730,-48.828,-5.859,26521.041
1652668360.139,-91.797,-166.992,-94.238,-75.684,-92.773,26521.045
1652668360.143,-23.438,-587.402,-91.309,-10.254,40.039,26521.049
1652668360.147,66.895,-686.523,-54.688,44.434,212.891,26521.053
1652668360.151,10.742,96.680,-43.457,-19.043,-5.371,26521.057
1652668360.155,-100.586,104.492,-66.895,-84.473,-141.602,26521.061
1652668360.156,-65.430,-96.680,-64.941,-38.086,-91.797,26521.061
1652668360.160,48.828,86.426,-52.734,35.156,-57.129,26521.065
1652668360.164,33.203,278.809,-51.758,5.859,-52.246,26521.069
1652668360.168,-73.730,75.684,-51.270,-49.316,-108.398,26521.073
1652668360.172,-89.844,-301.758,-62.988,-41.016,-94.238,26521.077
1652668360.176,-5.371,-270.996,-72.754,-5.859,51.758,26521.081
1652668360.180,22.461,-126.953,-74.219,-7.812,110.840,26521.085
1652668360.183,-72.754,-186.035,-55.664,-57.617,-58.594,26521.089
1652668360.187,-106.445,-797.363,-40.039,-55.176,71.289,26521.093
1652668360.191,-11.719,-700.195,-39.551,6.836,157.715,26521.097
1652668360.195,60.547,259.277,-33.691,29.785,-60.547,26521.101
1652668360.199,-22.461,122.559,-46.387,-36.133,-93.750,26521.104
1652668360.201,-92.285,-333.984,-59.570,-64.941,-60.059,26521.107
1652668360.205,-34.180,-66.895,-57.617,-18.555,-66.895,26521.111
1652668360.209,37.598,383.301,-57.129,6.348,-101.562,26521.115
1652668360.213,-12.207,-56.152,-62.500,-41.016,17.578,26521.119
1652668360.217,-94.727,-475.098,-65.918,-82.031,45.410,26521.123
1652668360.221,-72.266,-141.113,-58.105,-56.641,-109.863,26521.127
1652668360.225,29.297,-13.672,-51.270,5.859,-47.852,26521.131
1652668360.228,43.457,-371.582,-49.316,9.277,139.160,26521.135
1652668360.232,-70.312,-889.648,-47.852,-57.129,250.488,26521.139
1652668360.236,-83.008,-165.527,-62.012,-56.641,-38.086,26521.143
1652668360.240,24.902,392.090,-60.059,19.531,-139.160,26521.147
1652668360.244,36.133,175.293,-64.941,8.301,-47.852,26521.150
1652668360.246,-61.523,181.152,-66.895,-63.965,-116.699,26521.152
1652668360.250,-86.426,337.891,-43.945,-58.594,-181.152,26521.156
1652668360.254,-10.254,235.840,-50.781,5.859,-125.977,26521.159
1652668360.258,50.293,140.137,-76.172,18.555,-21.484,26521.163
1652668360.262,-28.320,185.547,-66.406,-52.734,-62.012,26521.167
1652668360.266,-97.168,-43.945,-40.527,-74.219,-96.191,26521.171
1652668360.270,-39.062,-105.957,-43.945,-18.066,-62.500,26521.175
1652668360.273,38.574,-666.504,-50.293,37.598,206.543,26521.179
1652668360.277,2.930,-584.473,-47.852,-8.301,205.078,26521.183
1652668360.281,-75.684,308.594,-42.480,-61.523,-134.277,26521.187
1652668360.285,-49.316,-3.418,-47.852,-17.090,-86.426,26521.191
1652668360.289,46.387,-119.141,-79.590,38.086,67.383,26521.195
1652668360.291,30.762,100.586,-96.680,0.977,74.707,26521.209
1652668360.295,-75.684,166.504,-75.195,-66.895,-7.812,26521.213
1652668360.299,-84.473,-163.574,-53.223,-52.734,-46.875,26521.217
1652668360.303,7.812,-539.062,-54.688,5.859,139.648,26521.221
1652668360.307,32.715,121.094,-69.336,1.465,62.500,26521.225
1652668360.311,-64.453,166.504,-66.895,-65.430,-50.781,26521.229
1652668360.315,-104.980,-493.164,-61.523,-69.824,80.566,26521.233
1652668360.318,-37.109,-694.824,-61.523,-13.184,139.160,26521.237
1652668360.322,46.387,134.766,-70.312,17.090,-4.395,26521.241
1652668360.326,-9.766,399.414,-74.219,-33.691,-111.816,26521.244
1652668360.330,-85.938,20.508,-64.941,-61.035,-123.047,26521.248
1652668360.334,-60.059,8.301,-79.102,-29.297,-75.684,26521.252
1652668360.338,22.949,363.281,-83.008,6.836,-70.801,26521.256
1652668360.342,15.137,237.793,-54.199,-3.418,-78.125,26521.260
1652668360.346,-90.332,-239.746,-49.316,-53.711,-41.504,26521.264
1652668360.350,-94.727,-31.250,-46.387,-55.176,-45.898,26521.268
1652668360.354,0.977,380.859,-47.852,-2.930,-60.547,26521.272
1652668360.358,12.207,109.375,-65.918,-3.906,-4.395,26521.276
1652668360.362,-79.102,-588.379,-58.105,-54.199,224.609,26521.280
1652668360.365,-106.445,-317.871,-45.410,-58.594,112.793,26521.283
1652668360.369,-21.484,401.367,-53.711,-14.648,-109.375,26521.287
1652668360.373,30.273,190.430,-64.453,8.301,14.160,26521.291
1652668360.377,-56.641,-52.734,-67.871,-45.410,39.062,26521.295
1652668360.381,-117.188,151.855,-63.965,-63.965,-81.055,26521.299
1652668360.382,-49.805,83.496,-61.035,-11.719,-95.215,26521.301
1652668360.386,29.785,-287.598,-84.961,25.879,82.520,26521.305
1652668360.390,-33.203,-433.594,-85.449,-17.578,136.719,26521.309
1652668360.394,-107.910,51.270,-55.664,-65.918,-78.613,26521.313
1652668360.398,-61.035,157.715,-48.828,-27.344,-173.828,26521.317
1652668360.402,35.156,-384.277,-35.156,42.480,137.695,26521.321
1652668360.406,11.230,-655.762,-24.414,20.996,303.223,26521.325
1652668360.409,-90.332,-147.949,-43.945,-48.340,-3.906,26521.329
1652668360.413,-100.586,243.164,-60.059,-52.734,-152.344,26521.332
1652668360.417,-15.137,-385.742,-75.684,6.348,63.477,26521.336
1652668360.421,16.113,-578.125,-75.684,10.254,195.801,26521.340
1652668360.425,-68.359,192.383,-66.406,-60.547,-76.660,26521.344
1652668360.441,-96.191,145.020,-66.406,-61.035,-158.203,26521.361
1652668360.445,-5.859,-61.523,-56.641,7.812,-47.363,26521.365
1652668360.449,60.059,95.215,-57.129,32.227,4.395,26521.369
1652668360.453,-26.855,203.125,-62.988,-36.621,-125.977,26521.373
1652668360.457,-101.074,-8.301,-63.965,-65.430,-171.875,26521.377
1652668360.461,-28.809,-392.090,-54.199,-0.977,-49.316,26521.381
1652668360.465,63.965,-330.566,-44.434,42.480,31.250,26521.384
1652668360.468,-4.395,-124.023,-65.918,-28.320,-21.973,26521.388
1652668360.472,-88.867,-242.188,-67.383,-66.895,-98.145,26521.392
1652668360.476,-60.059,-833.984,-63.965,-13.184,111.328,26521.396
1652668360.480,25.391,-545.898,-75.684,29.785,139.160,26521.400
1652668360.484,16.113,218.750,-74.219,4.395,-81.543,26521.404
1652668360.486,-86.914,-239.258,-65.430,-52.246,-75.195,26521.406
1652668360.490,-74.219,-421.387,-35.156,-29.785,-58.594,26521.410
1652668360.494,22.949,98.633,-27.832,27.832,-65.430,26521.414
1652668360.498,28.809,392.578,-60.547,4.395,-71.777,26521.418
1652668360.502,-86.914,-139.160,-85.449,-73.242,-4.395,26521.422
1652668360.506,-127.930,-580.566,-73.730,-78.125,81.055,26521.426
1652668360.510,-20.508,-218.750,-52.246,-1.465,3.906,26521.430
1652668360.513,53.223,134.766,-54.688,33.203,-0.488,26521.433
1652668360.517,-36.133,-43.457,-58.594,-36.133,25.879,26521.437
1652668360.521,-100.098,-111.328,-73.730,-63.965,-52.734,26521.441
1652668360.525,-44.922,103.516,-83.008,-17.578,-54.199,26521.445
1652668360.529,35.156,129.395,-66.406,17.090,19.531,26521.449
1652668360.531,-0.488,-427.734,-50.293,-12.207,111.816,26521.437
1652668360.535,-85.938,-744.141,-43.457,-56.641,117.188,26521.440
1652668360.539,-70.312,85.449,-39.062,-48.340,-119.629,26521.444
1652668360.543,19.043,256.348,-43.945,4.395,-90.820,26521.448
1652668360.547,18.555,67.871,-64.453,-8.789,0.977,26521.452
1652668360.551,-78.125,-48.340,-77.637,-72.754,-16.602,26521.456
1652668360.555,-93.750,-63.477,-84.961,-76.660,-36.621,26521.460
1652668360.558,3.418,-93.750,-67.383,-3.418,19.043,26521.464
1652668360.562,43.457,-202.637,-59.082,19.043,98.145,26521.468
1652668360.566,-52.734,110.352,-82.520,-51.270,-13.184,26521.472
1652668360.570,-93.750,403.809,-75.195,-69.824,-168.457,26521.476
1652668360.574,-7.324,146.973,-48.340,0.000,-68.359,26521.480
1652668360.574,-7.324,146.973,-48.340,0.000,-68.359,26521.480
1652668360.577,62.012,-530.273,-49.805,42.969,306.641,26521.483
1652668360.581,-19.043,-374.023,-63.477,-26.367,253.418,26521.487
1652668360.585,-96.191,212.402,-65.430,-72.266,-63.477,26521.491
1652668360.589,-49.316,-55.664,-67.871,-26.367,-2.930,26521.495
1652668360.593,52.246,-399.902,-69.336,27.344,166.016,26521.499
1652668360.597,15.137,-29.785,-63.477,-11.230,129.395,26521.502
1652668360.601,-86.914,78.613,-54.688,-63.965,-13.672,26521.506
1652668360.604,-74.707,-360.840,-65.430,-38.574,-0.977,26521.510
1652668360.608,20.996,-522.949,-71.777,13.184,163.574,26521.514
1652668360.612,47.852,339.844,-56.641,0.977,28.809,26521.518
1652668360.616,-56.641,446.289,-63.477,-59.082,-133.789,26521.522
1652668360.620,-96.680,77.148,-77.637,-70.312,-156.738,26521.526
1652668360.621,-8.789,238.281,-73.242,-13.184,-117.676,26521.527
1652668360.625,41.992,473.633,-56.641,10.742,-108.398,26521.531
1652668360.629,-47.363,273.926,-61.523,-48.340,-160.645,26521.534
1652668360.633,-94.727,6.348,-66.406,-64.453,-193.359,26521.538
1652668360.637,-16.113,48.340,-59.082,-1.953,-104.980,26521.542
1652668360.641,56.152,34.668,-58.594,33.203,64.941,26521.546
1652668360.645,-10.742,-16.602,-57.129,-26.367,40.039,26521.550
1652668360.648,-89.355,-687.012,-49.805,-56.152,203.125,26521.554
1652668360.652,-56.641,-721.191,-44.922,-18.066,215.332,26521.558
1652668360.656,35.645,258.301,-43.457,24.902,-53.711,26521.562
1652668360.660,12.695,197.754,-58.594,-4.395,-45.410,26521.566
1652668360.664,-99.609,-69.336,-69.336,-74.707,-134.277,26521.570
1652668360.666,-87.891,-120.605,-56.152,-50.781,-203.613,26521.584
1652668360.670,17.578,37.598,-51.758,15.625,-164.062,26521.588
1652668360.674,40.527,-135.742,-39.062,20.996,-28.320,26521.592
1652668360.678,-53.711,-508.301,-45.410,-41.992,38.086,26521.596
1652668360.682,-97.168,17.090,-61.035,-63.965,-105.469,26521.600
1652668360.686,-11.230,96.191,-51.758,1.465,-83.496,26521.604
1652668360.690,56.152,-448.730,-49.805,33.203,149.902,26521.607
1652668360.693,-40.527,-853.027,-75.195,-34.180,208.984,26521.611
1652668360.697,-114.746,-243.164,-82.031,-77.148,-47.363,26521.615
1652668360.701,-51.758,233.887,-64.941,-33.203,-129.395,26521.619
